Booking_id,booking_Date,Customer_id,age,Sex,Martial_status,Family_members,Infants,Occupation,State,City,Departure_date,Previous_trip_history,Trip_type,Purpose_of_Trip,Mode_of_transport,Payment_method,Total_spend_per_customer,Satisfaction_score,Destination_Place,Hotel_name,Hotel_rating,Days_of_stay,No._of_places_visited,Cab_services,Booking_channel,Meal_preference
2415,02-08-2022,691833,52,Female,Married,2,1,Finance,Andhra Pradesh,Guntur,30-08-2022,No,Round_trip,Business,Bus,Cash,124231,9,Amritsar, The Oberoi Udaivilas           ,6,4,2,No,Mobile Apps,No
2782,07-01-2021,708931,27,Female,Married,4,1,Government-sector,Andhra Pradesh,Nandyal,04-02-2021,No,One_way,Leisure,Aeroplane,Debit_card,136751,10,Varanasi, The Oberoi Amarvilas           ,10,3,1,No,Travel Agents,Yes
2374,23-02-2021,890034,59,Male,Married,2,0,Government-sector,Andhra Pradesh,Vijayawada,23-03-2021,No,Round_trip,Leisure,Aeroplane,Credit_card,90537,9,Varanasi, Taj Nadesar Palace             ,7,2,1,Yes,Mobile Apps,No
1938,14-02-2021,652878,79,Male,Married,4,1,Students,Andhra Pradesh,Amalapuram,14-03-2021,No,Multi_city,Adventure,Ship,Cash,77058,9,Mysore, Windermere Estate              ,10,2,1,No,Meta-Search Engines,Yes
2259,08-09-2021,731985,38,Female,Married,1,0,Finance,Andhra Pradesh,Chilakaluripet,06-10-2021,Yes,Multi_city,Leisure,Aeroplane,Debit_card,128164,7,Varanasi, Savoy - IHCL SeleQtions        ,8,4,3,No,Hotel Websites,Yes
1925,20-12-2022,884789,56,Male,Married,4,0,IT,Andhra Pradesh,Srikakulam,17-01-2023,No,Multi_city,Adventure,Bus,Debit_card,100020,8,Ooty, Mayfair Darjeeling             ,10,4,1,No,Meta-Search Engines,Yes
1267,10-10-2022,882085,59,Male,Married,1,1,Arts,Andhra Pradesh,Repalle,07-11-2022,Yes,Multi_city,Adventure,Bus,Credit_card,119114,10,Mysore, Suryagarh                      ,6,4,4,Yes,Travel Agents,No
2859,24-12-2021,602814,76,Male,Married,6,0,Government-sector,Andhra Pradesh,Tenkasi,21-01-2022,No,Round_trip,Business,Bus,Cash,119687,10,Varanasi, Lake Palace Resort             ,7,1,3,Yes,Hotel Websites,Yes
2596,02-05-2020,799842,78,Male,Married,5,1,Students,Andhra Pradesh,Tadipatri,30-05-2020,No,Round_trip,Education,Ship,Debit_card,86656,6,Kanyakumari, The Himalayan                  ,8,3,3,No,Meta-Search Engines,No
1824,05-11-2020,674118,33,Male,Married,5,1,IT,Andhra Pradesh,Tenkasi,03-12-2020,No,Multi_city,Adventure,Ship,Credit_card,78091,9,Ooty, Palais de Mahe                 ,8,3,1,Yes,Mobile Apps,No
2992,23-08-2022,710803,45,Female,Married,1,0,Arts,Andhra Pradesh,Kakinada,20-09-2022,No,Round_trip,Adventure,Ship,Cash,143969,9,Mahabalipuram, The Grand Dragon Ladakh        ,8,1,2,No,Meta-Search Engines,No
2516,16-05-2021,715659,31,Female,Married,5,1,Arts,Andhra Pradesh,Srikakulam,13-06-2021,Yes,Round_trip,Adventure,Aeroplane,Credit_card,131668,7,Mysore, Ananda in the Himalayas        ,8,1,1,Yes,Meta-Search Engines,Yes
1505,14-05-2021,808576,83,Male,Married,4,0,Arts,Andhra Pradesh,Rayachoti,11-06-2021,Yes,Round_trip,Adventure,Bus,Debit_card,106376,10,Mysore, Acron Waterfront Resort        ,8,2,3,No,Mobile Apps,No
2891,01-05-2020,705349,58,Male,Married,2,1,Government-sector,Andhra Pradesh,Yemmiganur,29-05-2020,No,Round_trip,Leisure,Aeroplane,Credit_card,71880,8,Amritsar, Rambagh Palace                 ,6,2,3,No,Hotel Websites,Yes
1218,15-06-2022,730613,84,Male,Married,2,0,Arts,Andhra Pradesh,Nuzvid,13-07-2022,Yes,One_way,Adventure,Aeroplane,Cash,80112,10,Mysore, The Oberoi Udaivilas           ,9,2,2,Yes,Online Travel Agencies,Yes
1284,22-11-2022,658508,67,Female,Married,5,0,Students,Andhra Pradesh,Gudivada,20-12-2022,No,Multi_city,Adventure,Ship,Debit_card,86096,9,Mysore, The Oberoi Amarvilas           ,7,2,4,Yes,Meta-Search Engines,Yes
1956,21-10-2021,762681,31,Male,Married,6,1,Government-sector,Andhra Pradesh,Rayachoti,18-11-2021,Yes,Round_trip,Leisure,Aeroplane,Debit_card,76331,10,Srinagar, Taj Nadesar Palace             ,8,2,3,Yes,Meta-Search Engines,Yes
2941,14-12-2022,856683,71,Female,Married,4,1,IT,Andhra Pradesh,Kadapa,11-01-2023,Yes,One_way,Business,Bus,Cash,90056,7,Goa, Windermere Estate              ,8,3,1,Yes,Online Travel Agencies,Yes
1554,04-09-2022,679937,60,Male,Married,6,1,Students,Andhra Pradesh,Kavali,02-10-2022,No,Round_trip,Education,Bus,Cash,93083,8,Mysore, Savoy - IHCL SeleQtions        ,8,1,3,Yes,Online Travel Agencies,No
1141,08-09-2021,692915,63,Female,Married,6,1,IT,Andhra Pradesh,Kurnool,06-10-2021,Yes,Multi_city,Adventure,Bus,Debit_card,108059,6,Coorg, Mayfair Darjeeling             ,8,2,3,No,Mobile Apps,Yes
2625,16-04-2023,655729,38,Male,Married,2,1,Government-sector,Andhra Pradesh,Tadepalligudem,14-05-2023,Yes,Round_trip,Business,Aeroplane,Cash,92095,7,Srinagar, Suryagarh                      ,8,1,3,Yes,Hotel Websites,No
1567,02-07-2020,814670,52,Male,Married,5,1,Government-sector,Andhra Pradesh,Renigunta,30-07-2020,Yes,Round_trip,Leisure,Aeroplane,Credit_card,102308,10,Amritsar, Lake Palace Resort             ,10,2,3,Yes,Mobile Apps,No
1045,13-10-2022,767822,45,Female,Married,2,0,Students,Andhra Pradesh,Kurnool,10-11-2022,Yes,One_way,Education,Bus,Debit_card,147878,7,Cochin, The Himalayan                  ,10,2,3,No,Online Travel Agencies,No
1487,16-08-2022,888224,73,Female,Married,1,1,Arts,Andhra Pradesh,Kavali,13-09-2022,No,Multi_city,Adventure,Ship,Credit_card,106111,10,Agra, Palais de Mahe                 ,9,3,4,Yes,Travel Agents,Yes
2206,03-05-2023,732759,47,Male,Married,4,0,Arts,Andhra Pradesh,Repalle,31-05-2023,Yes,One_way,Education,Aeroplane,Credit_card,126392,6,Agra, The Grand Dragon Ladakh        ,8,2,3,No,Meta-Search Engines,No
1933,04-09-2020,619761,33,Male,Married,2,1,Students,Andhra Pradesh,Machilipatnam,02-10-2020,Yes,Round_trip,Adventure,Ship,Credit_card,90182,10,Cochin, Ananda in the Himalayas        ,7,1,4,No,Mobile Apps,No
2618,15-12-2021,803120,27,Female,Married,6,0,Students,Andhra Pradesh,Gudur,12-01-2022,Yes,Multi_city,Education,Bus,Debit_card,135941,9,Cochin, Acron Waterfront Resort        ,9,1,1,Yes,Mobile Apps,Yes
2893,10-05-2021,744286,79,Male,Married,3,0,IT,Andhra Pradesh,Markapur,07-06-2021,No,Multi_city,Adventure,Aeroplane,Debit_card,121415,8,Shimla, Rambagh Palace                 ,10,1,4,No,Hotel Websites,No
1230,16-09-2020,747493,48,Male,Married,1,1,Arts,Andhra Pradesh,Kakinada,14-10-2020,No,One_way,Adventure,Bus,Cash,112269,7,Mysore, The Oberoi Udaivilas           ,6,2,2,No,Meta-Search Engines,No
1892,09-08-2022,897619,50,Female,Married,4,1,IT,Andhra Pradesh,Kurnool,06-09-2022,Yes,One_way,Adventure,Bus,Cash,145775,7,Ooty, The Oberoi Amarvilas           ,8,4,1,No,Mobile Apps,Yes
2841,03-09-2020,844553,27,Female,Married,3,1,IT,Andhra Pradesh,Nellore,01-10-2020,No,Round_trip,Business,Aeroplane,Debit_card,117937,8,Coorg, Taj Nadesar Palace             ,10,3,2,Yes,Online Travel Agencies,No
2163,25-03-2021,850757,77,Female,Married,5,1,Arts,Andhra Pradesh,Anantapur,22-04-2021,Yes,Multi_city,Adventure,Aeroplane,Credit_card,107463,10,Agra, Windermere Estate              ,9,1,3,No,Meta-Search Engines,Yes
1750,31-10-2021,709671,79,Male,Married,3,1,Arts,Andhra Pradesh,Peddapuram,28-11-2021,No,Multi_city,Education,Aeroplane,Debit_card,76648,6,Mysore, Savoy - IHCL SeleQtions        ,10,4,1,No,Online Travel Agencies,No
2037,15-03-2021,899397,81,Female,Married,3,1,IT,Andhra Pradesh,Adoni,12-04-2021,No,One_way,Adventure,Aeroplane,Cash,74109,9,Goa, Mayfair Darjeeling             ,7,4,3,No,Meta-Search Engines,Yes
2927,20-10-2022,846598,78,Female,Married,2,0,Government-sector,Andhra Pradesh,Amalapuram,17-11-2022,No,One_way,Leisure,Aeroplane,Credit_card,121509,10,Varanasi, Suryagarh                      ,9,4,1,Yes,Travel Agents,Yes
2509,01-01-2023,897302,56,Female,Married,1,0,Students,Andhra Pradesh,Visakhapatnam,29-01-2023,No,One_way,Education,Aeroplane,Credit_card,104927,10,Cochin, Lake Palace Resort             ,9,3,4,Yes,Online Travel Agencies,No
2277,22-04-2022,656356,65,Male,Married,4,1,Finance,Andhra Pradesh,Bhimavaram,20-05-2022,No,Multi_city,Religious,Ship,Credit_card,141747,6,Madurai, The Himalayan                  ,8,3,3,No,Online Travel Agencies,Yes
1835,30-05-2021,607079,27,Female,Married,3,1,IT,Andhra Pradesh,Tirupati,27-06-2021,No,One_way,Business,Bus,Credit_card,119881,7,Goa, Palais de Mahe                 ,6,3,3,No,Mobile Apps,No
2039,06-12-2022,846174,72,Female,Married,4,0,Arts,Andhra Pradesh,Chittoor,03-01-2023,Yes,One_way,Education,Ship,Credit_card,71724,6,Mahabalipuram, The Grand Dragon Ladakh        ,7,3,2,No,Travel Agents,No
2306,03-06-2020,624889,44,Female,Married,1,0,Students,Andhra Pradesh,Machilipatnam,01-07-2020,No,Multi_city,Education,Ship,Credit_card,74840,7,Mysore, Ananda in the Himalayas        ,9,1,2,Yes,Online Travel Agencies,Yes
1301,19-07-2021,654841,49,Female,Married,1,0,IT,Andhra Pradesh,Nandyal,16-08-2021,No,Multi_city,Adventure,Aeroplane,Cash,100147,8,Ooty, Acron Waterfront Resort        ,7,2,1,No,Online Travel Agencies,No
1628,09-03-2022,808459,63,Male,Married,3,1,Finance,Andhra Pradesh,Nandyal,06-04-2022,Yes,Multi_city,Leisure,Ship,Cash,115911,10,Madurai, Rambagh Palace                 ,6,1,2,No,Online Travel Agencies,Yes
2729,03-03-2021,823539,62,Male,Married,3,1,Arts,Andhra Pradesh,Yemmiganur,31-03-2021,No,Round_trip,Adventure,Aeroplane,Credit_card,76615,8,Mysore, The Oberoi Udaivilas           ,9,3,3,Yes,Hotel Websites,Yes
1863,25-10-2022,887141,43,Male,Married,5,0,Government-sector,Andhra Pradesh,Tadipatri,22-11-2022,Yes,Multi_city,Leisure,Ship,Credit_card,83348,7,Amritsar, The Oberoi Amarvilas           ,9,1,1,No,Online Travel Agencies,No
2683,17-09-2021,671990,45,Female,Married,6,1,Finance,Andhra Pradesh,Nandyal,15-10-2021,Yes,Multi_city,Religious,Aeroplane,Cash,108311,7,Amritsar, Taj Nadesar Palace             ,6,4,3,Yes,Hotel Websites,Yes
1955,11-05-2021,616119,70,Female,Married,2,1,IT,Andhra Pradesh,Sullurpeta,08-06-2021,No,Round_trip,Business,Bus,Debit_card,70909,7,Coorg, Windermere Estate              ,8,3,2,No,Meta-Search Engines,No
2798,27-06-2022,898895,49,Male,Married,4,0,Students,Andhra Pradesh,Bapatla,25-07-2022,Yes,Multi_city,Education,Ship,Cash,86865,6,Kanyakumari, Savoy - IHCL SeleQtions        ,9,2,1,Yes,Mobile Apps,No
1167,06-04-2022,897935,37,Female,Married,5,1,Government-sector,Andhra Pradesh,Dharmavaram,04-05-2022,No,Multi_city,Leisure,Bus,Credit_card,82470,9,Srinagar, Mayfair Darjeeling             ,7,3,4,No,Online Travel Agencies,No
1994,02-10-2020,602781,72,Male,Married,6,1,IT,Andhra Pradesh,Rajahmundry,30-10-2020,No,One_way,Business,Ship,Debit_card,92287,8,Ooty, Suryagarh                      ,9,3,3,No,Meta-Search Engines,No
1102,14-07-2021,887525,77,Male,Married,6,1,Finance,Andhra Pradesh,Repalle,11-08-2021,No,Multi_city,Business,Ship,Cash,89374,9,Amritsar, Lake Palace Resort             ,8,1,2,No,Hotel Websites,Yes
1572,06-07-2022,643197,43,Male,Married,3,1,Government-sector,Andhra Pradesh,Visakhapatnam,03-08-2022,No,Multi_city,Business,Bus,Credit_card,110358,7,Srinagar, The Himalayan                  ,6,2,3,No,Mobile Apps,Yes
1943,07-05-2020,642290,33,Male,Married,1,0,Finance,Andhra Pradesh,Jaggayyapeta,04-06-2020,No,One_way,Religious,Aeroplane,Cash,131628,10,Madurai, Palais de Mahe                 ,7,1,1,Yes,Travel Agents,No
1196,15-08-2022,778984,34,Female,Married,5,1,IT,Andhra Pradesh,Tadipatri,12-09-2022,No,One_way,Business,Bus,Debit_card,106541,9,Goa, The Grand Dragon Ladakh        ,8,2,3,No,Meta-Search Engines,Yes
1461,10-06-2022,717302,78,Male,Married,6,1,Government-sector,Andhra Pradesh,Chilakaluripet,08-07-2022,No,Round_trip,Business,Ship,Cash,146187,7,Amritsar, Ananda in the Himalayas        ,6,4,4,No,Hotel Websites,No
1327,16-02-2023,835606,55,Female,Married,4,1,Government-sector,Andhra Pradesh,Gudur,16-03-2023,Yes,Round_trip,Business,Aeroplane,Debit_card,70734,7,Amritsar, Acron Waterfront Resort        ,7,4,3,No,Mobile Apps,Yes
2682,28-06-2022,682551,61,Female,Married,5,1,Finance,Andhra Pradesh,Srikakulam,26-07-2022,Yes,Multi_city,Religious,Bus,Credit_card,71966,6,Madurai, Rambagh Palace                 ,7,2,3,No,Hotel Websites,No
1791,04-12-2020,840126,38,Male,Married,2,0,IT,Andhra Pradesh,Narasaraopet,01-01-2021,No,One_way,Adventure,Bus,Cash,126636,8,Shimla, The Oberoi Udaivilas           ,6,1,4,Yes,Meta-Search Engines,Yes
1123,28-08-2021,779124,41,Female,Married,4,0,Finance,Andhra Pradesh,Chilakaluripet,25-09-2021,No,Multi_city,Leisure,Aeroplane,Debit_card,125560,8,Amritsar, The Oberoi Amarvilas           ,10,1,4,Yes,Hotel Websites,Yes
2399,12-09-2022,789166,61,Female,Married,2,1,Government-sector,Andhra Pradesh,Palakollu,10-10-2022,No,One_way,Business,Ship,Debit_card,131546,6,Srinagar, Taj Nadesar Palace             ,9,1,1,Yes,Hotel Websites,Yes
1753,23-11-2022,729201,56,Male,Married,1,1,Finance,Andhra Pradesh,Tirupati,21-12-2022,No,Round_trip,Leisure,Ship,Credit_card,86726,10,Varanasi, Windermere Estate              ,9,4,2,Yes,Meta-Search Engines,Yes
2329,13-11-2020,770028,55,Male,Married,1,1,IT,Andhra Pradesh,Kadapa,11-12-2020,No,Round_trip,Business,Aeroplane,Debit_card,94030,9,Shimla, Savoy - IHCL SeleQtions        ,7,4,4,No,Hotel Websites,Yes
1326,29-08-2022,851267,26,Male,Unmarried,1,0,Government-sector,Andhra Pradesh,Tuni,26-09-2022,No,One_way,Leisure,Bus,Cash,88387,6,Amritsar, Mayfair Darjeeling             ,10,1,2,No,Mobile Apps,Yes
1379,19-12-2020,776217,64,Male,Married,2,0,IT,Andhra Pradesh,Pithapuram,16-01-2021,Yes,One_way,Adventure,Ship,Debit_card,114277,9,Goa, Suryagarh                      ,7,2,2,No,Online Travel Agencies,No
1558,27-01-2021,734695,26,Female,Unmarried,4,1,Government-sector,Andhra Pradesh,Kovvur,24-02-2021,No,Round_trip,Business,Bus,Debit_card,147346,9,Srinagar, Lake Palace Resort             ,7,3,3,Yes,Travel Agents,Yes
2053,27-03-2022,688720,27,Male,Married,4,1,Students,Andhra Pradesh,Amalapuram,24-04-2022,No,Round_trip,Adventure,Ship,Cash,129582,6,Mysore, The Himalayan                  ,9,1,3,No,Meta-Search Engines,Yes
2622,12-10-2022,794894,57,Female,Married,2,0,Students,Andhra Pradesh,Tirupati,09-11-2022,Yes,Multi_city,Adventure,Bus,Cash,90945,6,Mysore, Palais de Mahe                 ,9,2,2,No,Online Travel Agencies,No
2263,22-04-2023,775227,50,Male,Married,1,0,Finance,Andhra Pradesh,Sullurpeta,20-05-2023,Yes,One_way,Business,Aeroplane,Credit_card,131253,9,Amritsar, The Grand Dragon Ladakh        ,7,1,3,No,Travel Agents,No
2890,07-10-2022,605064,32,Male,Married,2,0,IT,Andhra Pradesh,Tadipatri,04-11-2022,No,Multi_city,Business,Aeroplane,Credit_card,144857,6,Coorg, Ananda in the Himalayas        ,6,2,1,No,Hotel Websites,Yes
1291,08-05-2020,624632,31,Male,Married,3,0,Finance,Andhra Pradesh,Kavali,05-06-2020,No,One_way,Religious,Bus,Cash,133480,10,Amritsar, Acron Waterfront Resort        ,8,2,4,Yes,Travel Agents,Yes
2474,15-04-2022,883554,81,Male,Married,2,0,Arts,Andhra Pradesh,Bhimavaram,13-05-2022,Yes,Round_trip,Adventure,Bus,Debit_card,104110,9,Mahabalipuram, Rambagh Palace                 ,8,3,4,Yes,Mobile Apps,Yes
1523,14-10-2021,782712,50,Female,Married,6,1,Arts,Andhra Pradesh,Repalle,11-11-2021,Yes,Round_trip,Education,Ship,Debit_card,121596,10,Mahabalipuram, The Oberoi Udaivilas           ,7,4,4,No,Online Travel Agencies,No
2024,11-09-2020,796908,76,Female,Married,4,0,Government-sector,Andhra Pradesh,Tadipatri,09-10-2020,Yes,Round_trip,Leisure,Aeroplane,Credit_card,76968,6,Srinagar, The Oberoi Amarvilas           ,8,3,2,No,Travel Agents,No
1116,08-02-2022,810516,59,Male,Married,4,0,IT,Andhra Pradesh,Ongole,08-03-2022,Yes,Multi_city,Business,Bus,Cash,140812,9,Coorg, Taj Nadesar Palace             ,6,4,3,Yes,Hotel Websites,No
2775,31-07-2021,656956,70,Female,Married,4,1,Government-sector,Andhra Pradesh,Bheemunipatnam.,28-08-2021,Yes,Round_trip,Business,Bus,Credit_card,72855,8,Varanasi, Windermere Estate              ,10,2,2,No,Travel Agents,No
1151,29-11-2022,790400,70,Male,Married,1,0,Arts,Andhra Pradesh,Amalapuram,27-12-2022,No,Multi_city,Adventure,Bus,Credit_card,127740,6,Agra, Savoy - IHCL SeleQtions        ,8,4,3,Yes,Hotel Websites,No
1354,03-11-2022,620380,84,Male,Married,3,0,IT,Andhra Pradesh,Srikakulam,01-12-2022,Yes,Multi_city,Adventure,Ship,Cash,107682,9,Goa, Mayfair Darjeeling             ,6,4,3,Yes,Online Travel Agencies,No
1554,04-06-2021,733832,67,Male,Married,5,0,Finance,Andhra Pradesh,Palakollu,02-07-2021,No,One_way,Religious,Aeroplane,Credit_card,75236,6,Amritsar, Suryagarh                      ,6,4,4,Yes,Online Travel Agencies,No
1274,20-05-2021,823482,76,Male,Married,2,0,IT,Andhra Pradesh,Kavali,17-06-2021,No,Multi_city,Business,Ship,Cash,125913,10,Coorg, Lake Palace Resort             ,7,1,3,Yes,Online Travel Agencies,Yes
2403,22-08-2020,846089,55,Male,Married,4,1,Arts,Andhra Pradesh,Peddapuram,19-09-2020,Yes,Round_trip,Adventure,Aeroplane,Debit_card,120030,7,Mysore, The Himalayan                  ,10,3,3,No,Hotel Websites,No
2151,01-04-2023,775474,45,Female,Married,6,0,Students,Andhra Pradesh,Sullurpeta,29-04-2023,Yes,One_way,Adventure,Aeroplane,Cash,131103,10,Cochin, Palais de Mahe                 ,7,4,2,Yes,Online Travel Agencies,Yes
1872,10-06-2022,610104,39,Male,Married,3,0,IT,Andhra Pradesh,Narasaraopet,08-07-2022,Yes,Multi_city,Business,Aeroplane,Credit_card,124494,10,Goa, The Grand Dragon Ladakh        ,8,2,3,Yes,Hotel Websites,Yes
1736,07-05-2022,894947,46,Female,Married,5,1,Government-sector,Andhra Pradesh,Markapur,04-06-2022,Yes,Round_trip,Business,Bus,Debit_card,92418,8,Varanasi, Ananda in the Himalayas        ,9,4,4,Yes,Meta-Search Engines,Yes
2296,03-05-2022,690026,29,Female,Married,1,0,IT,Andhra Pradesh,Proddatur,31-05-2022,No,Round_trip,Adventure,Bus,Credit_card,75092,7,Shimla, Acron Waterfront Resort        ,7,4,4,No,Meta-Search Engines,Yes
1185,13-01-2023,763301,68,Male,Married,4,0,Arts,Andhra Pradesh,Bhimavaram,10-02-2023,Yes,One_way,Education,Bus,Credit_card,145139,6,Mahabalipuram, Rambagh Palace                 ,7,1,3,No,Hotel Websites,No
1004,17-07-2022,676581,51,Female,Married,6,0,Government-sector,Andhra Pradesh,Chittoor,14-08-2022,No,Round_trip,Leisure,Aeroplane,Debit_card,86220,6,Amritsar, The Oberoi Udaivilas           ,10,1,3,No,Meta-Search Engines,Yes
1742,31-10-2020,866100,85,Male,Married,3,1,IT,Andhra Pradesh,Kurnool,28-11-2020,No,Round_trip,Adventure,Ship,Cash,94767,9,Goa, The Oberoi Amarvilas           ,7,1,3,Yes,Online Travel Agencies,Yes
1573,08-08-2022,758776,51,Female,Married,1,1,Students,Andhra Pradesh,Hindupur,05-09-2022,Yes,Multi_city,Education,Ship,Credit_card,145861,8,Kanyakumari, Taj Nadesar Palace             ,10,1,2,No,Travel Agents,No
2800,04-10-2021,720740,35,Female,Married,5,0,Government-sector,Andhra Pradesh,Hindupur,01-11-2021,Yes,Multi_city,Leisure,Ship,Credit_card,138230,7,Varanasi, Windermere Estate              ,9,2,2,Yes,Mobile Apps,No
1750,14-04-2022,645577,41,Male,Married,1,1,IT,Andhra Pradesh,Bheemunipatnam.,12-05-2022,Yes,Multi_city,Business,Aeroplane,Cash,125082,8,Goa, Savoy - IHCL SeleQtions        ,7,3,3,Yes,Meta-Search Engines,No
2728,07-02-2023,723084,53,Male,Married,5,1,Finance,Andhra Pradesh,Tadipatri,07-03-2023,No,Round_trip,Business,Aeroplane,Debit_card,72754,6,Amritsar, Mayfair Darjeeling             ,9,3,1,Yes,Online Travel Agencies,Yes
2045,29-05-2023,675927,61,Female,Married,5,0,IT,Andhra Pradesh,Yemmiganur,26-06-2023,Yes,Round_trip,Business,Ship,Credit_card,131197,10,Ooty, Suryagarh                      ,9,1,1,No,Mobile Apps,No
2218,01-09-2020,767217,72,Male,Married,4,1,Finance,Andhra Pradesh,Tenkasi,29-09-2020,No,Round_trip,Business,Aeroplane,Credit_card,143224,9,Madurai, Lake Palace Resort             ,9,4,3,No,Hotel Websites,No
1690,09-05-2023,810275,29,Male,Married,6,0,Finance,Andhra Pradesh,Narasaraopet,06-06-2023,Yes,Round_trip,Leisure,Bus,Cash,138889,10,Amritsar, The Himalayan                  ,9,2,1,Yes,Travel Agents,No
1990,02-12-2022,713020,51,Male,Married,4,1,Finance,Andhra Pradesh,Peddapuram,30-12-2022,Yes,Round_trip,Religious,Aeroplane,Debit_card,118435,9,Amritsar, Palais de Mahe                 ,8,4,1,Yes,Hotel Websites,Yes
2184,17-09-2022,636704,56,Female,Married,6,1,Government-sector,Andhra Pradesh,Rajahmundry,15-10-2022,No,Multi_city,Leisure,Bus,Debit_card,126442,8,Amritsar, The Grand Dragon Ladakh        ,9,3,2,No,Mobile Apps,Yes
2123,23-04-2022,873600,29,Female,Married,4,0,Government-sector,Andhra Pradesh,Proddatur,21-05-2022,No,One_way,Leisure,Ship,Cash,75092,7,Srinagar, Ananda in the Himalayas        ,8,4,2,No,Travel Agents,Yes
1972,23-11-2021,600033,32,Female,Married,2,0,IT,Andhra Pradesh,Kovvur,21-12-2021,No,Round_trip,Adventure,Ship,Debit_card,71047,10,Ooty, Acron Waterfront Resort        ,7,3,1,No,Meta-Search Engines,Yes
2114,14-05-2020,716990,66,Female,Married,4,0,Arts,Andhra Pradesh,Narasaraopet,11-06-2020,No,One_way,Education,Ship,Credit_card,71076,9,Mysore, Rambagh Palace                 ,9,2,3,No,Meta-Search Engines,No
1423,26-06-2022,822600,71,Male,Married,5,0,Finance,Andhra Pradesh,Bapatla,24-07-2022,Yes,Multi_city,Leisure,Aeroplane,Debit_card,130505,9,Madurai, The Oberoi Udaivilas           ,10,2,3,Yes,Hotel Websites,Yes
2683,25-11-2020,607116,31,Male,Married,1,1,Students,Andhra Pradesh,Sullurpeta,23-12-2020,No,Multi_city,Education,Aeroplane,Credit_card,117575,10,Kanyakumari, The Oberoi Amarvilas           ,6,4,3,No,Hotel Websites,No
2983,09-06-2022,657710,45,Male,Married,2,0,Arts,Andhra Pradesh,Ponnur,07-07-2022,Yes,Multi_city,Education,Ship,Cash,124698,7,Agra, Taj Nadesar Palace             ,7,1,3,No,Travel Agents,Yes
1301,22-10-2020,768039,81,Male,Married,5,1,Arts,Andhra Pradesh,Rayachoti,19-11-2020,No,Round_trip,Adventure,Bus,Credit_card,149847,10,Mahabalipuram, Windermere Estate              ,6,1,1,No,Meta-Search Engines,Yes
